PROV;PROVMUNI;MUNINAME
8;8903;Sant Julià de Cerdanyola
8;8220;Sant Julià de Vilatorta
8;8221;Sant Just Desvern
8;8222;Sant Llorenç d'Hortons
8;8223;Sant Llorenç Savall
8;8225;Sant Martí d'Albars
8;8224;Sant Martí de Centelles
8;8226;Sant Martí de Tous
8;8227;Sant Martí Sarroca
8;8228;Sant Martí Sesgueioles
8;8229;Sant Mateu de Bages
8;8231;Sant Pere de Ribes
8;8232;Sant Pere de Riudebitlles
8;8233;Sant Pere de Torelló
8;8234;Sant Pere de Vilamajor
8;8189;Sant Pere Sallavinera
8;8235;Sant Pol de Mar
8;8236;Sant Quintí de Mediona
8;8237;Sant Quirze de Besora
8;8238;Sant Quirze del Vallès
8;8239;Sant Quirze Safaja
8;8240;Sant Sadurní d'Anoia
8;8241;Sant Sadurní d'Osormort
8;8098;Sant Salvador de Guardiola
8;8262;Sant Vicenç de Castellet
8;8264;Sant Vicenç de Montalt
8;8265;Sant Vicenç de Torelló
8;8263;Sant Vicenç dels Horts
8;8243;Santa Cecília de Voltregà
8;8244;Santa Coloma de Cervelló
8;8245;Santa Coloma de Gramenet
8;8246;Santa Eugènia de Berga
8;8247;Santa Eulàlia de Riuprimer
8;8248;Santa Eulàlia de Ronçana
8;8249;Santa Fe del Penedès
8;8250;Santa Margarida de Montbui
8;8251;Santa Margarida i els Monjos
8;8253;Santa Maria de Besora
8;8254;Santa Maria de Corcó
8;8256;Santa Maria de Martorelles
8;8255;Santa Maria de Merlès
8;8257;Santa Maria de Miralles
8;8259;Santa Maria de Palautordera
8;8258;Santa Maria d'Oló
8;8260;Santa Perpètua de Mogoda
8;8261;Santa Susanna
8;8192;Santpedor
8;8267;Sentmenat
8;8269;Seva
8;8270;Sitges
8;8271;Sobremunt
8;8272;Sora
8;8273;Subirats
8;8274;Súria
8;8276;Tagamanent
8;8277;Talamanca
8;8278;Taradell
8;8275;Tavèrnoles
8;8280;Tavertet
8;8281;Teià
8;8279;Terrassa
8;8282;Tiana
8;8283;Tona
8;8284;Tordera
8;8285;Torelló
8;8286;Torre de Claramunt, La
8;8287;Torrelavit
8;8288;Torrelles de Foix
8;8289;Torrelles de Llobregat
8;8290;Ullastrell
8;8291;Vacarisses
8;8292;Vallbona d'Anoia
8;8293;Vallcebre
8;8294;Vallgorguina
8;8295;Vallirana
8;8296;Vallromanes
8;8297;Veciana
8;8298;Vic
8;8299;Vilada
8;8301;Viladecans
8;8300;Viladecavalls
8;8305;Vilafranca del Penedès
8;8306;Vilalba Sasserra
8;8303;Vilanova de Sau
8;8302;Vilanova del Camí
8;8902;Vilanova del Vallès
8;8307;Vilanova i la Geltrú
8;8214;Vilassar de Dalt
8;8219;Vilassar de Mar
8;8304;Vilobí del Penedès
8;8308;Viver i Serrateix
9;9001;Abajas
9;9003;Adrada de Haza
9;9006;Aguas Cándidas
9;9007;Aguilar de Bureba
9;9009;Albillos
9;9010;Alcocero de Mola
9;9011;Alfoz de Bricia
9;9907;Alfoz de Quintanadueñas
9;9012;Alfoz de Santa Gadea
9;9013;Altable
9;9014;Altos, Los
9;9016;Ameyugo
9;9017;Anguix
9;9018;Aranda de Duero
9;9019;Arandilla
9;9020;Arauzo de Miel
9;9021;Arauzo de Salce
9;9022;Arauzo de Torre
9;9023;Arcos
9;9024;Arenillas de Riopisuerga
9;9025;Arija
9;9026;Arlanzón
9;9027;Arraya de Oca
9;9029;Atapuerca
9;9030;Ausines, Los
9;9032;Avellanosa de Muñó
9;9033;Bahabón de Esgueva
9;9034;Balbases, Los
9;9035;Baños de Valdearados
9;9036;Bañuelos de Bureba
9;9037;Barbadillo de Herreros
9;9038;Barbadillo del Mercado
9;9039;Barbadillo del Pez
9;9041;Barrio de Muñó
9;9043;Barrios de Bureba, Los
9;9044;Barrios de Colina
9;9045;Basconcillos del Tozo
9;9046;Bascuñana
9;9047;Belbimbre
9;9048;Belorado
9;9050;Berberana
9;9051;Berlangas de Roa
9;9052;Berzosa de Bureba
9;9054;Bozoó
9;9055;Brazacorta
9;9056;Briviesca
9;9057;Bugedo
9;9058;Buniel
9;9059;Burgos
9;9060;Busto de Bureba
9;9061;Cabañes de Esgueva
9;9062;Cabezón de la Sierra
9;9064;Caleruega
9;9065;Campillo de Aranda
9;9066;Campolara
9;9067;Canicosa de la Sierra
9;9068;Cantabrana
9;9070;Carazo
9;9071;Carcedo de Bureba
9;9072;Carcedo de Burgos
9;9073;Cardeñadijo
9;9074;Cardeñajimeno
9;9075;Cardeñuela Riopico
9;9076;Carrias
9;9077;Cascajares de Bureba
9;9078;Cascajares de la Sierra
9;9079;Castellanos de Castro
9;9083;Castil de Peones
9;9082;Castildelgado
9;9084;Castrillo de la Reina
9;9085;Castrillo de la Vega
9;9088;Castrillo de Riopisuerga
9;9086;Castrillo del Val
9;9090;Castrillo Matajudíos
9;9091;Castrojeriz
9;9063;Cavia
9;9093;Cayuela
9;9094;Cebrecos
9;9095;Celada del Camino
9;9098;Cerezo de Río Tirón
9;9100;Cerratón de Juarros
9;9101;Ciadoncha
9;9102;Cillaperlata
9;9103;Cilleruelo de Abajo
9;9104;Cilleruelo de Arriba
9;9105;Ciruelos de Cervera
9;9108;Cogollos
9;9109;Condado de Treviño
9;9110;Contreras
9;9112;Coruña del Conde
9;9113;Covarrubias
9;9114;Cubillo del Campo
9;9115;Cubo de Bureba
9;9117;Cueva de Roa, La
9;9119;Cuevas de San Clemente
9;9120;Encío
9;9122;Espinosa de Cervera
9;9124;Espinosa de los Monteros
9;9123;Espinosa del Camino
9;9125;Estépar
9;9127;Fontioso
9;9128;Frandovínez
9;9129;Fresneda de la Sierra Tirón
9;9130;Fresneña
9;9131;Fresnillo de las Dueñas
9;9132;Fresno de Río Tirón
9;9133;Fresno de Rodilla
9;9134;Frías
9;9135;Fuentebureba
9;9136;Fuentecén
9;9137;Fuentelcésped
9;9138;Fuentelisendo
9;9139;Fuentemolinos
9;9140;Fuentenebro
9;9141;Fuentespina
9;9143;Galbarros
9;9144;Gallega, La
9;9148;Grijalba
9;9149;Grisaleña
9;9151;Gumiel de Izán
9;9152;Gumiel de Mercado
9;9154;Hacinas
9;9155;Haza
9;9159;Hontanas
9;9160;Hontangas
9;9162;Hontoria de la Cantera
9;9164;Hontoria de Valdearados
9;9163;Hontoria del Pinar
9;9166;Hormazas, Las
9;9167;Hornillos del Camino
9;9168;Horra, La
9;9169;Hortigüela
9;9170;Hoyales de Roa
9;9172;Huérmeces
9;9173;Huerta de Arriba
9;9174;Huerta de Rey
9;9175;Humada
9;9176;Hurones
9;9177;Ibeas de Juarros
9;9178;Ibrillos
9;9179;Iglesiarrubia
9;9180;Iglesias
9;9181;Isar
9;9182;Itero del Castillo
9;9183;Jaramillo de la Fuente
9;9184;Jaramillo Quemado
9;9189;Junta de Traslaloma
9;9190;Junta de Villalba de Losa
9;9191;Jurisdicción de Lara
9;9192;Jurisdicción de San Zadornil
9;9194;Lerma
9;9195;Llano de Bureba
9;9196;Madrigal del Monte
9;9197;Madrigalejo del Monte
9;9198;Mahamud
9;9199;Mambrilla de Castrejón
9;9200;Mambrillas de Lara
9;9201;Mamolar
9;9202;Manciles
9;9206;Mazuela
9;9208;Mecerreyes
9;9209;Medina de Pomar
9;9211;Melgar de Fernamental
9;9213;Merindad de Cuesta-Urria
9;9214;Merindad de Montija
9;9906;Merindad de Río Ubierna
9;9215;Merindad de Sotoscueva
9;9216;Merindad de Valdeporres
9;9217;Merindad de Valdivielso
9;9218;Milagros
9;9219;Miranda de Ebro
9;9220;Miraveche
9;9221;Modúbar de la Emparedada
9;9223;Monasterio de la Sierra
9;9224;Monasterio de Rodilla
9;9225;Moncalvillo
9;9226;Monterrubio de la Demanda
9;9227;Montorio
9;9228;Moradillo de Roa
9;9229;Nava de Roa
9;9230;Navas de Bureba
9;9231;Nebreda
9;9232;Neila
9;9235;Olmedillo de Roa
9;9236;Olmillos de Muñó
9;9238;Oña
9;9239;Oquillas
9;9241;Orbaneja Riopico
9;9242;Padilla de Abajo
9;9243;Padilla de Arriba
9;9244;Padrones de Bureba
9;9246;Palacios de la Sierra
9;9247;Palacios de Riopisuerga
9;9248;Palazuelos de la Sierra
9;9249;Palazuelos de Muñó
9;9250;Pampliega
9;9251;Pancorbo
9;9253;Pardilla
9;9255;Partido de la Sierra en Tobalina
9;9256;Pedrosa de Duero
9;9259;Pedrosa de Río Úrbel
9;9257;Pedrosa del Páramo
9;9258;Pedrosa del Príncipe
9;9261;Peñaranda de Duero
9;9262;Peral de Arlanza
9;9265;Piérnigas
9;9266;Pineda de la Sierra
9;9267;Pineda Trasmonte
9;9268;Pinilla de los Barruecos
9;9269;Pinilla de los Moros
9;9270;Pinilla Trasmonte
9;9272;Poza de la Sal
9;9273;Prádanos de Bureba
9;9274;Pradoluengo
9;9275;Presencio
9;9276;Puebla de Arganzón, La
9;9277;Puentedura
9;9279;Quemada
9;9281;Quintana del Pidio
9;9280;Quintanabureba
9;9283;Quintanaélez
9;9287;Quintanaortuño
9;9288;Quintanapalla
9;9289;Quintanar de la Sierra
9;9292;Quintanavides
9;9294;Quintanilla de la Mata
9;9901;Quintanilla del Agua y Tordueles
9;9295;Quintanilla del Coco
9;9298;Quintanilla San García
9;9301;Quintanilla Vivar
9;9297;Quintanillas, Las
9;9302;Rabanera del Pinar
9;9303;Rábanos
9;9304;Rabé de las Calzadas
9;9306;Rebolledo de la Torre
9;9307;Redecilla del Camino
9;9308;Redecilla del Campo
9;9309;Regumiel de la Sierra
9;9310;Reinoso
9;9311;Retuerta
9;9314;Revilla del Campo
9;9316;Revilla Vallejera
9;9312;Revilla y Ahedo, La
9;9315;Revillarruz
9;9317;Rezmondo
9;9318;Riocavado de la Sierra
9;9321;Roa
9;9323;Rojas
9;9325;Royuela de Río Franco
9;9326;Rubena
9;9327;Rublacedo de Abajo
9;9328;Rucandio
9;9329;Salas de Bureba
9;9330;Salas de los Infantes
9;9332;Saldaña de Burgos
9;9334;Salinillas de Bureba
9;9335;San Adrián de Juarros
9;9337;San Juan del Monte
9;9338;San Mamés de Burgos
9;9339;San Martín de Rubiales
9;9340;San Millán de Lara
9;9360;San Vicente del Valle
9;9343;Santa Cecilia
9;9345;Santa Cruz de la Salceda
9;9346;Santa Cruz del Valle Urbión
9;9347;Santa Gadea del Cid
9;9348;Santa Inés
9;9350;Santa María del Campo
9;9351;Santa María del Invierno
9;9352;Santa María del Mercadillo
9;9353;Santa María Rivarredonda
9;9354;Santa Olalla de Bureba
9;9355;Santibáñez de Esgueva
9;9356;Santibáñez del Val
9;9358;Santo Domingo de Silos
9;9361;Sargentes de la Lora
9;9362;Sarracín
9;9363;Sasamón
9;9365;Sequera de Haza, La
9;9366;Solarana
9;9368;Sordillos
9;9369;Sotillo de la Ribera
9;9372;Sotragero
9;9373;Sotresgudo
9;9374;Susinos del Páramo
9;9375;Tamarón
9;9377;Tardajos
9;9378;Tejada
9;9380;Terradillos de Esgueva
9;9381;Tinieblas de la Sierra
9;9382;Tobar
9;9384;Tordómar
9;9386;Torrecilla del Monte
9;9387;Torregalindo
9;9388;Torrelara
9;9389;Torrepadre
9;9390;Torresandino
9;9391;Tórtoles de Esgueva
9;9392;Tosantos
9;9394;Trespaderne
9;9395;Tubilla del Agua
9;9396;Tubilla del Lago
9;9398;Úrbel del Castillo
9;9400;Vadocondes
9;9403;Valdeande
9;9405;Valdezate
9;9406;Valdorros
9;9408;Vallarta de Bureba
9;9904;Valle de las Navas
9;9908;Valle de Losa
9;9409;Valle de Manzanedo
9;9410;Valle de Mena
9;9411;Valle de Oca
9;9902;Valle de Santibáñez
9;9905;Valle de Sedano
9;9412;Valle de Tobalina
9;9413;Valle de Valdebezana
9;9414;Valle de Valdelaguna
9;9415;Valle de Valdelucio
9;9416;Valle de Zamanzas
9;9417;Vallejera
9;9418;Valles de Palenzuela
9;9419;Valluércanes
9;9407;Valmala
9;9422;Vid de Bureba, La
9;9421;Vid y Barrios, La
9;9423;Vileña
9;9427;Villadiego
9;9428;Villaescusa de Roa
9;9429;Villaescusa la Sombría
9;9430;Villaespasa
9;9431;Villafranca Montes de Oca
9;9432;Villafruela
9;9433;Villagalijo
9;9434;Villagonzalo Pedernales
9;9437;Villahoz
9;9438;Villalba de Duero
9;9439;Villalbilla de Burgos
9;9440;Villalbilla de Gumiel
9;9441;Villaldemiro
9;9442;Villalmanzo
9;9443;Villamayor de los Montes
9;9444;Villamayor de Treviño
9;9445;Villambistia
9;9446;Villamedianilla
9;9447;Villamiel de la Sierra
9;9448;Villangómez
9;9449;Villanueva de Argaño
9;9450;Villanueva de Carazo
9;9451;Villanueva de Gumiel
9;9454;Villanueva de Teba
9;9455;Villaquirán de la Puebla
9;9456;Villaquirán de los Infantes
9;9903;Villarcayo de Merindad de Castilla la Vieja
9;9458;Villariezo
9;9460;Villasandino
9;9463;Villasur de Herreros
9;9464;Villatuelda
9;9466;Villaverde del Monte
9;9467;Villaverde-Mogina
9;9471;Villayerno Morquillas
9;9472;Villazopeque
9;9473;Villegas
9;9476;Villoruebo
9;9424;Viloria de Rioja
9;9425;Vilviestre del Pinar
9;9478;Vizcaínos
9;9480;Zael
9;9482;Zarzosa de Río Pisuerga
9;9483;Zazuar
9;9485;Zuñeda
10;10001;Abadía
10;10002;Abertura
10;10003;Acebo
10;10004;Acehúche
10;10005;Aceituna
10;10006;Ahigal
10;10903;Alagón del Río
10;10007;Albalá
10;10008;Alcántara
10;10009;Alcollarín
10;10010;Alcuéscar
10;10012;Aldea del Cano
10;10013;Aldea del Obispo, La
10;10011;Aldeacentenera
10;10014;Aldeanueva de la Vera
10;10015;Aldeanueva del Camino
10;10016;Aldehuela de Jerte
10;10017;Alía
10;10018;Aliseda
10;10019;Almaraz
10;10020;Almoharín
10;10021;Arroyo de la Luz
10;10023;Arroyomolinos
10;10022;Arroyomolinos de la Vera
10;10024;Baños de Montemayor
10;10025;Barrado
10;10026;Belvís de Monroy
10;10027;Benquerencia
10;10028;Berrocalejo
10;10029;Berzocana
10;10030;Bohonal de Ibor
10;10031;Botija
10;10032;Brozas
10;10033;Cabañas del Castillo
10;10034;Cabezabellosa
10;10035;Cabezuela del Valle
10;10036;Cabrero
10;10037;Cáceres
10;10038;Cachorrilla
10;10039;Cadalso
10;10040;Calzadilla
10;10041;Caminomorisco
10;10042;Campillo de Deleitosa
10;10043;Campo Lugar
10;10044;Cañamero
10;10045;Cañaveral
10;10046;Carbajo
10;10047;Carcaboso
10;10048;Carrascalejo
10;10049;Casar de Cáceres
10;10050;Casar de Palomero
10;10051;Casares de las Hurdes
10;10052;Casas de Don Antonio
10;10053;Casas de Don Gómez
10;10056;Casas de Millán
10;10057;Casas de Miravete
10;10054;Casas del Castañar
10;10055;Casas del Monte
10;10058;Casatejada
10;10059;Casillas de Coria
10;10060;Castañar de Ibor
10;10061;Ceclavín
10;10062;Cedillo
10;10063;Cerezo
10;10064;Cilleros
10;10065;Collado
10;10066;Conquista de la Sierra
10;10067;Coria
10;10068;Cuacos de Yuste
10;10069;Cumbre, La
10;10070;Deleitosa
10;10071;Descargamaría
10;10072;Eljas
10;10073;Escurial
10;10075;Fresnedoso de Ibor
10;10076;Galisteo
10;10077;Garciaz
10;10078;Garganta, La
10;10079;Garganta la Olla
10;10080;Gargantilla
10;10081;Gargüera
10;10082;Garrovillas de Alconétar
10;10083;Garvín
10;10084;Gata
10;10085;Gordo, El
10;10086;Granja, La
10;10087;Guadalupe
10;10088;Guijo de Coria
10;10089;Guijo de Galisteo
10;10090;Guijo de Granadilla
10;10091;Guijo de Santa Bárbara
10;10092;Herguijuela
10;10093;Hernán-Pérez
10;10094;Herrera de Alcántara
10;10095;Herreruela
10;10096;Hervás
10;10097;Higuera
10;10098;Hinojal
10;10099;Holguera
10;10100;Hoyos
10;10101;Huélaga
10;10102;Ibahernando
10;10103;Jaraicejo
10;10104;Jaraíz de la Vera
10;10105;Jarandilla de la Vera
10;10106;Jarilla
10;10107;Jerte
10;10108;Ladrillar
10;10109;Logrosán
10;10110;Losar de la Vera
10;10111;Madrigal de la Vera
10;10112;Madrigalejo
10;10113;Madroñera
10;10114;Majadas
10;10115;Malpartida de Cáceres
10;10116;Malpartida de Plasencia
10;10117;Marchagaz
10;10118;Mata de Alcántara
10;10119;Membrío
10;10120;Mesas de Ibor
10;10121;Miajadas
10;10122;Millanes
10;10123;Mirabel
10;10124;Mohedas de Granadilla
10;10125;Monroy
10;10126;Montánchez
10;10127;Montehermoso
10;10128;Moraleja
10;10129;Morcillo
10;10130;Navaconcejo
10;10131;Navalmoral de la Mata
10;10132;Navalvillar de Ibor
10;10133;Navas del Madroño
10;10134;Navezuelas
10;10135;Nuñomoral
10;10136;Oliva de Plasencia
10;10137;Palomero
10;10138;Pasarón de la Vera
10;10139;Pedroso de Acim
10;10140;Peraleda de la Mata
10;10141;Peraleda de San Román
10;10142;Perales del Puerto
10;10143;Pescueza
10;10144;Pesga, La
10;10145;Piedras Albas
10;10146;Pinofranqueado
10;10147;Piornal
10;10148;Plasencia
10;10149;Plasenzuela
10;10150;Portaje
10;10151;Portezuelo
10;10152;Pozuelo de Zarzón
10;10153;Puerto de Santa Cruz
10;10154;Rebollar
10;10155;Riolobos
10;10156;Robledillo de Gata
10;10157;Robledillo de la Vera
10;10158;Robledillo de Trujillo
10;10159;Robledollano
10;10160;Romangordo
10;10901;Rosalejo
10;10161;Ruanes
10;10162;Salorino
10;10163;Salvatierra de Santiago
10;10164;San Martín de Trevejo
10;10165;Santa Ana
10;10166;Santa Cruz de la Sierra
10;10167;Santa Cruz de Paniagua
10;10168;Santa Marta de Magasca
10;10169;Santiago de Alcántara
10;10170;Santiago del Campo
10;10171;Santibáñez el Alto
10;10172;Santibáñez el Bajo
10;10173;Saucedilla
10;10174;Segura de Toro
10;10175;Serradilla
10;10176;Serrejón
10;10177;Sierra de Fuentes
10;10178;Talaván
10;10179;Talaveruela de la Vera
10;10180;Talayuela
10;10181;Tejeda de Tiétar
10;10182;Toril
10;10183;Tornavacas
10;10184;Torno, El
10;10187;Torre de Don Miguel
10;10188;Torre de Santa María
10;10185;Torrecilla de los Ángeles
10;10186;Torrecillas de la Tiesa
10;10190;Torrejón el Rubio
10;10189;Torrejoncillo
10;10191;Torremenga
10;10192;Torremocha
10;10193;Torreorgaz
10;10194;Torrequemada
10;10195;Trujillo
10;10196;Valdastillas
10;10197;Valdecañas de Tajo
10;10198;Valdefuentes
10;10199;Valdehúncar
10;10200;Valdelacasa de Tajo
10;10201;Valdemorales
10;10202;Valdeobispo
10;10203;Valencia de Alcántara
10;10204;Valverde de la Vera
10;10205;Valverde del Fresno
10;10902;Vegaviana
10;10206;Viandar de la Vera
10;10207;Villa del Campo
10;10208;Villa del Rey
10;10209;Villamesías
10;10210;Villamiel
10;10211;Villanueva de la Sierra
10;10212;Villanueva de la Vera
10;10214;Villar de Plasencia
10;10213;Villar del Pedroso
10;10215;Villasbuenas de Gata
10;10216;Zarza de Granadilla
10;10217;Zarza de Montánchez
10;10218;Zarza la Mayor
10;10219;Zorita
11;11001;Alcalá de los Gazules
11;11002;Alcalá del Valle
11;11003;Algar
11;11004;Algeciras
11;11005;Algodonales
11;11006;Arcos de la Frontera
11;11007;Barbate
11;11008;Barrios, Los
11;11901;Benalup-Casas Viejas
11;11009;Benaocaz
11;11010;Bornos
11;11011;Bosque, El
11;11012;Cádiz
11;11013;Castellar de la Frontera
11;11015;Chiclana de la Frontera
11;11016;Chipiona
11;11014;Conil de la Frontera
11;11017;Espera
11;11018;Gastor, El
11;11019;Grazalema
11;11020;Jerez de la Frontera
11;11021;Jimena de la Frontera
11;11022;Línea de la Concepción, La
11;11023;Medina-Sidonia
11;11024;Olvera
11;11025;Paterna de Rivera
11;11026;Prado del Rey
11;11027;Puerto de Santa María, El
11;11028;Puerto Real
11;11029;Puerto Serrano
11;11030;Rota
11;11031;San Fernando
11;11902;San José del Valle
11;11033;San Roque
11;11032;Sanlúcar de Barrameda
11;11034;Setenil de las Bodegas
11;11035;Tarifa
11;11036;Torre Alháquime
11;11037;Trebujena
11;11038;Ubrique
11;11039;Vejer de la Frontera
11;11040;Villaluenga del Rosario
11;11041;Villamartín
11;11042;Zahara
12;12002;Aín
12;12003;Albocàsser
12;12004;Alcalà de Xivert
12;12005;Alcora, l'
12;12006;Alcudia de Veo
12;12007;Alfondeguilla
12;12008;Algimia de Almonacid
12;12009;Almazora/Almassora
12;12010;Almedíjar
12;12011;Almenara
12;12901;Alquerías del Niño Perdido
12;12012;Altura
12;12013;Arañuel
12;12014;Ares del Maestrat
12;12015;Argelita
12;12016;Artana
12;12001;Atzeneta del Maestrat
12;12017;Ayódar
12;12018;Azuébar
12;12020;Barracas
12;12022;Bejís
12;12024;Benafer
12;12025;Benafigos
12;12026;Benasal
12;12027;Benicarló
12;12028;Benicasim/Benicàssim
12;12029;Benlloch
12;12021;Betxí
12;12032;Borriana/Burriana
12;12031;Borriol
12;12033;Cabanes
12;12034;Càlig
12;12036;Canet lo Roig
12;12037;Castell de Cabres
12;12038;Castellfort
12;12039;Castellnovo
12;12040;Castellón de la Plana/Castelló de la Plana
12;12041;Castillo de Villamalefa
12;12042;Catí
12;12043;Caudiel
12;12044;Cervera del Maestre
12;12052;Chert/Xert
12;12053;Chilches/Xilxes
12;12055;Chodos/Xodos
12;12056;Chóvar
12;12045;Cinctorres
12;12046;Cirat
12;12048;Cortes de Arenoso
12;12049;Costur
12;12050;Coves de Vinromà, les
12;12051;Culla
12;12057;Eslida
12;12058;Espadilla
12;12059;Fanzara
12;12060;Figueroles
12;12061;Forcall
12;12063;Fuente la Reina
12;12064;Fuentes de Ayódar
12;12065;Gaibiel
12;12067;Geldo
12;12068;Herbés
12;12069;Higueras
12;12070;Jana, la
12;12071;Jérica
12;12074;Llosa, la
12;12072;Lucena del Cid
12;12073;Ludiente
12;12075;Mata de Morella, la
12;12076;Matet
12;12077;Moncofa
12;12078;Montán
12;12079;Montanejos
12;12080;Morella
12;12081;Navajas
12;12082;Nules
12;12083;Olocau del Rey
12;12084;Onda
12;12085;Oropesa del Mar/Orpesa
12;12087;Palanques
12;12088;Pavías
12;12089;Peníscola/Peñíscola
12;12090;Pina de Montalgrao
12;12093;Pobla de Benifassà, la
12;12094;Pobla Tornesa, la
12;12091;Portell de Morella
12;12092;Puebla de Arenoso
12;12095;Ribesalbes
12;12096;Rossell
12;12097;Sacañet
12;12098;Salzadella, la
12;12101;San Rafael del Río
12;12902;Sant Joan de Moró
12;12099;Sant Jordi/San Jorge
12;12100;Sant Mateu
12;12102;Santa Magdalena de Pulpis
12;12103;Sarratella
12;12104;Segorbe
12;12105;Sierra Engarcerán
12;12106;Soneja
12;12107;Sot de Ferrer
12;12108;Sueras/Suera
12;12109;Tales
12;12110;Teresa
12;12111;Tírig
12;12112;Todolella
12;12113;Toga
12;12114;Torás
12;12115;Toro, El
12;12116;Torralba del Pinar
12;12119;Torre d'En Besora, la
12;12120;Torre d'en Doménec, la
12;12117;Torreblanca
12;12118;Torrechiva
12;12121;Traiguera
12;12122;Useras/Useres, les
12;12124;Vall d'Alba
12;12125;Vall de Almonacid
12;12126;Vall d'Uixó, la
12;12123;Vallat
12;12127;Vallibona
12;12128;Vilafamés
12;12132;Vilanova d'Alcolea
12;12134;Vilar de Canes
12;12135;Vila-real
12;12136;Vilavella, la
12;12129;Villafranca del Cid/Vilafranca
12;12130;Villahermosa del Río
12;12131;Villamalur
12;12133;Villanueva de Viver
12;12137;Villores
12;12138;Vinaròs
12;12139;Vistabella del Maestrazgo
12;12140;Viver
12;12141;Zorita del Maestrazgo
12;12142;Zucaina
13;13001;Abenójar
13;13002;Agudo
13;13003;Alamillo
13;13004;Albaladejo
13;13005;Alcázar de San Juan
13;13006;Alcoba
13;13007;Alcolea de Calatrava
13;13008;Alcubillas
13;13009;Aldea del Rey
13;13010;Alhambra
13;13011;Almadén
13;13012;Almadenejos
13;13013;Almagro
13;13014;Almedina
13;13015;Almodóvar del Campo
13;13016;Almuradiel
13;13017;Anchuras
13;13903;Arenales de San Gregorio
13;13018;Arenas de San Juan
13;13019;Argamasilla de Alba
13;13020;Argamasilla de Calatrava
13;13021;Arroba de los Montes
13;13022;Ballesteros de Calatrava
13;13023;Bolaños de Calatrava
13;13024;Brazatortas
13;13025;Cabezarados
13;13026;Cabezarrubias del Puerto
13;13027;Calzada de Calatrava
13;13028;Campo de Criptana
13;13029;Cañada de Calatrava
13;13030;Caracuel de Calatrava
13;13031;Carrión de Calatrava
